zipcode,city_key,power_establishments,power_employment,power_revenue_M,total_establishments,total_employment,power_emp_pct,power_estab_pct
21061,other,1478.0,5379,1882.65,1428,24039,22.37613877449145,103.5014005602241
21071,other,6.0,83,29.05,32,569,14.586994727592268,18.75
21074,other,313.0,851,297.85,362,3951,21.538850923816753,86.46408839779005
21075,other,1177.0,4993,1747.55,897,16753,29.803617262579834,131.21516164994426
21076,other,1386.0,9628,3369.8,1000,30816,31.243509865005194,138.6
21077,other,15.0,313,109.55,24,607,51.565074135090605,62.5
21078,other,400.0,1317,460.95,386,5053,26.063724520087078,103.62694300518133
21082,other,0.0,0,0.0,25,140,0.0,0.0
21084,other,126.0,226,79.1,182,1106,20.43399638336347,69.23076923076923
21085,other,177.0,488,170.8,282,2930,16.655290102389078,62.76595744680851
21087,other,109.0,219,76.65,135,914,23.960612691466082,80.74074074074075
21090,other,974.0,10043,3515.05,622,27490,36.53328483084758,156.59163987138263
21093,other,2943.0,8982,3143.7,1636,23449,38.30440530513029,179.88997555012224
21102,other,133.0,208,72.8,219,1338,15.54559043348281,60.73059360730594
21104,other,242.0,707,247.45,149,1567,45.118059987236755,162.41610738255034
21105,other,0.0,0,0.0,9,75,0.0,0.0
21108,other,786.0,2054,718.9,559,6180,33.236245954692556,140.60822898032202
21111,other,149.0,358,125.3,118,840,42.61904761904762,126.27118644067797
21113,other,719.0,2165,757.75,495,6301,34.35962545627678,145.25252525252526
21114,other,870.0,3288,1150.8,550,8656,37.985212569316076,158.1818181818182
21117,other,2887.0,11705,4096.75,1618,30786,38.02052881179757,178.4301606922126
21120,other,176.0,299,104.65,170,1035,28.888888888888886,103.5294117647059
21122,other,977.0,1975,691.25,1054,9660,20.445134575569355,92.6944971537002
21128,other,185.0,475,166.25,205,1910,24.86910994764398,90.2439024390244
21130,other,0.0,0,0.0,11,1237,0.0,0.0
21131,other,422.0,834,291.9,211,1544,54.01554404145078,200.0
21132,other,10.0,11,3.85,44,164,6.707317073170732,22.727272727272727
21133,other,305.0,976,341.6,440,6030,16.18573797678275,69.31818181818183
21136,other,848.0,1782,623.7,673,6185,28.811641067097817,126.00297176820207
21140,other,38.0,84,29.4,44,219,38.35616438356164,86.36363636363636
21144,other,294.0,1006,352.1,335,4410,22.811791383219955,87.76119402985074
21146,other,1487.0,3000,1050.0,836,7501,39.99466737768297,177.87081339712918
21152,other,327.0,2820,987.0,220,6926,40.71614207334681,148.63636363636363
21153,other,40.0,555,194.25,44,1333,41.635408852213054,90.9090909090909
21154,other,40.0,75,26.25,130,840,8.928571428571429,30.76923076923077
21155,other,12.0,33,11.55,63,404,8.16831683168317,19.047619047619047
21156,other,0.0,0,0.0,14,23,0.0,0.0
21157,other,1475.0,4860,1701.0,1277,19148,25.3812408606643,115.50509005481598
21158,other,143.0,423,148.05,289,3029,13.965004952129414,49.48096885813148
21160,other,26.0,120,42.0,70,804,14.925373134328357,37.142857142857146
21161,other,63.0,99,34.65,122,631,15.689381933438987,51.63934426229508
21162,other,87.0,504,176.4,213,3999,12.603150787696924,40.845070422535215
21163,other,275.0,396,138.6,143,773,51.228978007761974,192.30769230769232
21201,other,2340.0,15189,5316.15,1167,35047,43.338944845493195,200.5141388174807
21202,other,3545.0,18586,6505.1,1517,37466,49.607644264132816,233.68490441661174
21204,other,2866.0,9771,3419.85,1435,23095,42.307858843905606,199.7212543554007
21205,other,236.0,1570,549.5,282,6860,22.886297376093296,83.68794326241135
21206,other,226.0,424,148.4,450,3615,11.72890733056708,50.22222222222222
21207,other,499.0,1485,519.75,535,6769,21.938247894814598,93.27102803738318
21208,other,2006.0,4532,1586.2,1168,12076,37.52898310698907,171.74657534246575
21209,other,1391.0,3636,1272.6,731,8370,43.44086021505376,190.28727770177838
21210,other,474.0,2432,851.2,280,5712,42.57703081232493,169.28571428571428
21211,other,879.0,3050,1067.5,649,9776,31.19885433715221,135.43913713405237
21212,other,633.0,1482,518.7,492,4785,30.971786833855795,128.65853658536585
21213,other,138.0,374,130.9,279,2923,12.795073554567226,49.46236559139785
21214,other,167.0,311,108.85,303,2218,14.021641118124437,55.115511551155116
21215,other,838.0,3767,1318.45,943,19233,19.58612800915094,88.86532343584305
21216,other,68.0,112,39.2,202,1242,9.017713365539452,33.663366336633665
21217,other,270.0,560,196.0,342,2854,19.62158374211633,78.94736842105263
21218,other,822.0,9479,3317.65,770,39037,24.28209134923278,106.75324675324676
21219,other,84.0,1049,367.15,171,6998,14.989997142040584,49.122807017543856
21220,other,465.0,1950,682.5,690,12571,15.511892450879008,67.3913043478261
21221,other,444.0,1041,364.35,644,6444,16.154562383612664,68.94409937888199
21222,other,578.0,1588,555.8,786,9523,16.67541741047989,73.53689567430025
21223,other,205.0,681,238.35,379,4847,14.049927790385805,54.089709762532976
21224,other,1806.0,9278,3247.3,1482,34848,26.62419651056015,121.86234817813767
21225,other,136.0,522,182.7,356,5297,9.854634698886162,38.20224719101123
21226,other,122.0,783,274.05,360,9282,8.43568196509373,33.88888888888889
21227,other,721.0,3443,1205.05,946,19631,17.538586928837045,76.21564482029598
21228,other,1391.0,4099,1434.65,1173,15931,25.729709371665304,118.58482523444161
21229,other,214.0,751,262.85,437,6492,11.568083795440543,48.970251716247134
21230,other,1566.0,7618,2666.3,1162,25078,30.377223064040194,134.76764199655767
21231,other,610.0,2523,883.05,491,8393,30.060764923150245,124.23625254582484
21233,other,0.0,0,0.0,4,19,0.0,0.0
21234,other,887.0,2037,712.95,947,9917,20.54048603408289,93.66420274551214
21236,other,1315.0,4785,1674.75,1110,18705,25.581395348837212,118.46846846846846
21237,other,559.0,2390,836.5,874,16628,14.373346163098388,63.95881006864988
21239,other,120.0,604,211.4,192,3774,16.004239533651297,62.5
21240,other,119.0,2949,1032.15,130,12592,23.419631512071156,91.53846153846153
21244,other,765.0,2898,1014.3,733,12171,23.81069755977323,104.3656207366985
21250,other,0.0,0,0.0,21,318,0.0,0.0
21251,other,0.0,0,0.0,14,120,0.0,0.0
17366,other,0.0,0,0.0,37,102,0.0,0.0
17368,other,39.0,171,59.85,111,1448,11.80939226519337,35.13513513513514
17370,other,0.0,0,0.0,49,692,0.0,0.0
17371,other,0.0,0,0.0,15,129,0.0,0.0
17372,other,8.0,40,14.0,43,432,9.25925925925926,18.6046511627907
17401,other,731.0,2394,837.9,411,5434,44.05594405594406,177.8588807785888
17402,other,1417.0,6960,2436.0,1220,27372,25.427444103463394,116.14754098360656
17403,other,848.0,4046,1416.1,838,17257,23.445558324158313,101.19331742243436
17404,other,807.0,3696,1293.6,856,17014,21.723286705066418,94.27570093457945
17406,other,205.0,1806,632.1,438,14593,12.375796614815322,46.80365296803653
17407,other,6.0,27,9.45,36,249,10.843373493975903,16.666666666666664
17408,other,308.0,2342,819.7,370,10882,21.521779084727072,83.24324324324324
17501,other,46.0,218,76.3,95,1125,19.377777777777776,48.421052631578945
17502,other,6.0,16,5.6,46,358,4.4692737430167595,13.043478260869565
17505,other,0.0,0,0.0,103,1162,0.0,0.0
17506,other,0.0,0,0.0,17,269,0.0,0.0
17507,other,0.0,0,0.0,18,444,0.0,0.0
17508,other,8.0,96,33.6,31,542,17.712177121771216,25.806451612903224
17509,other,26.0,78,27.3,116,932,8.369098712446352,22.413793103448278
17512,other,145.0,535,187.25,316,4301,12.438967681934434,45.88607594936709
17516,other,10.0,68,23.8,65,1203,5.652535328345802,15.384615384615385
17517,other,103.0,585,204.75,311,6432,9.095149253731345,33.11897106109325
17518,other,0.0,0,0.0,20,101,0.0,0.0
17519,other,31.0,179,62.65,151,2820,6.347517730496453,20.52980132450331
17520,other,123.0,951,332.85,146,3706,25.661090124123042,84.24657534246576
17522,other,668.0,2458,860.3,940,15268,16.099030652344773,71.06382978723404
17527,other,50.0,187,65.45,231,3078,6.075373619233268,21.645021645021643
17529,other,0.0,0,0.0,161,1475,0.0,0.0
17532,other,0.0,0,0.0,55,364,0.0,0.0
17318,other,0.0,0,0.0,29,794,0.0,0.0
17319,other,134.0,413,144.55,176,1929,21.410057024364956,76.13636363636364
17320,other,44.0,289,101.15,93,1540,18.766233766233768,47.31182795698925
17321,other,0.0,0,0.0,33,201,0.0,0.0
17322,other,0.0,0,0.0,46,310,0.0,0.0
17324,other,0.0,0,0.0,45,436,0.0,0.0
17325,other,760.0,2329,815.15,835,11093,20.995222212205896,91.01796407185628
17327,other,53.0,202,70.7,140,1596,12.656641604010025,37.857142857142854
17329,other,0.0,0,0.0,31,106,0.0,0.0
17331,other,1041.0,4655,1629.25,1220,24629,18.900483170246456,85.32786885245902
17339,other,81.0,735,257.25,154,4195,17.520858164481528,52.5974025974026
17340,other,75.0,219,76.65,187,1863,11.755233494363928,40.106951871657756
17342,other,0.0,0,0.0,6,38,0.0,0.0
17343,other,0.0,0,0.0,3,17,0.0,0.0
17344,other,0.0,0,0.0,39,522,0.0,0.0
17345,other,51.0,288,100.8,138,2616,11.009174311926607,36.95652173913043
17347,other,3.0,20,7.0,48,610,3.278688524590164,6.25
17349,other,79.0,332,116.2,143,1717,19.336051252184042,55.24475524475524
17350,other,78.0,359,125.65,231,3758,9.552953698775944,33.76623376623377
17352,other,0.0,0,0.0,13,53,0.0,0.0
17353,other,0.0,0,0.0,22,302,0.0,0.0
17356,other,266.0,740,259.0,334,3713,19.92997576084029,79.64071856287424
17360,other,19.0,66,23.1,70,568,11.619718309859154,27.142857142857142
17361,other,140.0,542,189.7,199,2785,19.461400359066428,70.35175879396985
17362,other,75.0,267,93.45,184,2259,11.819389110225764,40.76086956521739
17363,other,75.0,132,46.2,132,715,18.461538461538463,56.81818181818182
17364,other,3.0,12,4.2,62,706,1.69971671388102,4.838709677419355
17365,other,20.0,82,28.7,58,514,15.953307392996107,34.48275862068966
17602,other,1214.0,3950,1382.5,1135,16604,23.789448325704647,106.96035242290749
17603,other,1652.0,6040,2114.0,1508,25359,23.81797389486967,109.54907161803713
17606,other,0.0,0,0.0,11,82,0.0,0.0
17701,other,1357.0,5759,2015.65,1285,24390,23.612136121361214,105.60311284046693
17702,other,92.0,238,83.3,178,1488,15.994623655913978,51.68539325842697
17721,other,0.0,0,0.0,23,263,0.0,0.0
17724,other,10.0,26,9.1,108,948,2.7426160337552745,9.25925925925926
17728,other,6.0,14,4.9,67,476,2.941176470588235,8.955223880597014
17729,other,0.0,0,0.0,4,7,0.0,0.0
17730,other,0.0,0,0.0,5,53,0.0,0.0
17731,other,4.0,56,19.6,13,56,100.0,30.76923076923077
17737,other,38.0,79,27.65,98,577,13.69150779896014,38.775510204081634
17740,other,115.0,382,133.7,225,2589,14.754731556585554,51.11111111111111
17744,other,6.0,25,8.75,34,274,9.124087591240876,17.647058823529413
17745,other,298.0,809,283.15,388,4126,19.6073679108095,76.80412371134021
17747,other,0.0,0,0.0,61,634,0.0,0.0
17748,other,0.0,0,0.0,20,1576,0.0,0.0
17750,other,0.0,0,0.0,4,42,0.0,0.0
17751,other,52.0,253,88.55,173,2590,9.768339768339768,30.057803468208093
17752,other,10.0,71,24.85,74,1059,6.704438149197356,13.513513513513514
17754,other,299.0,1367,478.45,331,5322,25.685832393836904,90.33232628398792
17756,other,250.0,1217,425.95,339,6353,19.156304108295295,73.74631268436578
17758,other,0.0,0,0.0,18,85,0.0,0.0
17760,other,0.0,0,0.0,9,60,0.0,0.0
18216,other,0.0,0,0.0,14,62,0.0,0.0
18218,other,0.0,0,0.0,18,518,0.0,0.0
18219,other,22.0,47,16.45,40,221,21.266968325791854,55.00000000000001
18220,other,0.0,0,0.0,4,133,0.0,0.0
18221,other,0.0,0,0.0,4,15,0.0,0.0
18222,other,51.0,186,65.1,154,1757,10.586226522481503,33.116883116883116
18224,other,20.0,81,28.35,78,797,10.163111668757843,25.64102564102564
18225,other,0.0,0,0.0,3,2,0.0,0.0
18229,other,171.0,299,104.65,177,1134,26.366843033509703,96.61016949152543
18230,other,0.0,0,0.0,3,0,0.0,0.0
18232,other,15.0,65,22.75,38,296,21.95945945945946,39.473684210526315
18235,other,253.0,711,248.85,442,4969,14.308714026967195,57.23981900452488
18237,other,6.0,65,22.75,44,700,9.285714285714286,13.636363636363635
18239,other,0.0,0,0.0,5,38,0.0,0.0
18240,other,19.0,166,58.1,59,902,18.403547671840354,32.20338983050847
18241,other,0.0,0,0.0,9,31,0.0,0.0
18244,other,0.0,0,0.0,5,51,0.0,0.0
18248,other,0.0,0,0.0,9,61,0.0,0.0
18249,other,64.0,117,40.95,81,424,27.594339622641513,79.01234567901234
18250,other,8.0,12,4.2,37,149,8.053691275167784,21.62162162162162
18252,other,137.0,562,196.7,255,3686,15.246880086814976,53.72549019607843
18254,other,0.0,0,0.0,4,42,0.0,0.0
18255,other,8.0,28,9.8,60,456,6.140350877192982,13.333333333333334
18256,other,0.0,0,0.0,6,23,0.0,0.0
17836,other,0.0,0,0.0,6,25,0.0,0.0
17837,other,533.0,2552,893.2,546,10869,23.479620940288896,97.61904761904762
17840,other,0.0,0,0.0,3,389,0.0,0.0
17841,other,0.0,0,0.0,42,283,0.0,0.0
17842,other,42.0,186,65.1,133,1989,9.351432880844646,31.57894736842105
17844,other,106.0,319,111.65,232,2312,13.79757785467128,45.689655172413794
17845,other,0.0,0,0.0,32,195,0.0,0.0
17846,other,24.0,69,24.15,71,428,16.121495327102803,33.80281690140845
17847,other,94.0,527,184.45,252,5082,10.369933097205825,37.301587301587304
17850,other,0.0,0,0.0,10,137,0.0,0.0
17851,other,56.0,225,78.75,102,1177,19.11639762107052,54.90196078431373
17853,other,3.0,10,3.5,70,580,1.7241379310344827,4.285714285714286
17855,other,0.0,0,0.0,11,68,0.0,0.0
17856,other,0.0,0,0.0,48,849,0.0,0.0
17857,other,90.0,642,224.7,160,3413,18.810430706123647,56.25
17858,other,0.0,0,0.0,4,18,0.0,0.0
17859,other,0.0,0,0.0,38,338,0.0,0.0
17860,other,17.0,72,25.2,58,552,13.043478260869565,29.310344827586203
17861,other,0.0,0,0.0,3,45,0.0,0.0
17862,other,0.0,0,0.0,6,100,0.0,0.0
17864,other,0.0,0,0.0,35,232,0.0,0.0
17865,other,0.0,0,0.0,3,3,0.0,0.0
17866,other,19.0,119,41.65,106,1936,6.1466942148760335,17.92452830188679
17868,other,0.0,0,0.0,13,346,0.0,0.0
17870,other,234.0,1115,390.25,403,7468,14.930369576861274,58.06451612903226
17872,other,69.0,186,65.1,154,1331,13.974455296769348,44.8051948051948
17876,other,54.0,207,72.45,77,830,24.93975903614458,70.12987012987013
17878,other,0.0,0,0.0,18,125,0.0,0.0
17762,other,0.0,0,0.0,8,48,0.0,0.0
17764,other,0.0,0,0.0,36,312,0.0,0.0
17765,other,0.0,0,0.0,14,57,0.0,0.0
17768,other,0.0,0,0.0,3,11,0.0,0.0
17771,other,3.0,17,5.95,28,200,8.5,10.714285714285714
17772,other,0.0,0,0.0,51,426,0.0,0.0
17774,other,0.0,0,0.0,12,107,0.0,0.0
17776,other,0.0,0,0.0,6,56,0.0,0.0
17777,other,43.0,159,55.65,111,1141,13.935144609991234,38.73873873873874
17779,other,0.0,0,0.0,8,100,0.0,0.0
17801,other,212.0,753,263.55,342,4622,16.2916486369537,61.98830409356725
17810,other,0.0,0,0.0,35,420,0.0,0.0
17812,other,6.0,42,14.7,35,371,11.320754716981133,17.142857142857142
17813,other,0.0,0,0.0,22,225,0.0,0.0
17814,other,18.0,46,16.1,90,664,6.927710843373494,20.0
17815,other,632.0,2549,892.15,742,12677,20.10728090242171,85.17520215633422
17820,other,0.0,0,0.0,64,451,0.0,0.0
17821,other,336.0,1503,526.05,418,7609,19.752924168747533,80.38277511961722
17822,other,15.0,1367,478.45,25,6836,19.99707431246343,60.0
17823,other,0.0,0,0.0,24,177,0.0,0.0
17824,other,49.0,212,74.2,87,1050,20.19047619047619,56.32183908045977
17827,other,0.0,0,0.0,12,88,0.0,0.0
17829,other,0.0,0,0.0,4,26,0.0,0.0
17830,other,28.0,78,27.3,58,344,22.674418604651162,48.275862068965516
17832,other,0.0,0,0.0,4,28,0.0,0.0
17834,other,0.0,0,0.0,40,240,0.0,0.0
17835,other,0.0,0,0.0,5,20,0.0,0.0
18071,other,120.0,589,206.15,200,3459,17.02804278693264,60.0
18072,other,42.0,158,55.3,135,1459,10.829335161069226,31.11111111111111
18073,other,146.0,479,167.65,216,2412,19.859038142620232,67.5925925925926
18074,other,23.0,42,14.7,78,354,11.864406779661017,29.48717948717949
18076,other,12.0,110,38.5,52,707,15.558698727015557,23.076923076923077
18077,other,20.0,34,11.9,54,212,16.037735849056602,37.03703703703704
18078,other,67.0,207,72.45,149,1396,14.828080229226362,44.966442953020135
18079,other,0.0,0,0.0,3,4,0.0,0.0
18080,other,40.0,54,18.9,157,706,7.64872521246459,25.477707006369428
18081,other,0.0,0,0.0,12,44,0.0,0.0
18083,other,0.0,0,0.0,26,486,0.0,0.0
18085,other,0.0,0,0.0,10,157,0.0,0.0
18087,other,27.0,161,56.35,90,1588,10.138539042821158,30.0
18088,other,64.0,195,68.25,159,1699,11.477339611536198,40.25157232704403
18091,other,88.0,243,85.05,171,1547,15.70782159017453,51.461988304093566
18092,other,12.0,19,6.65,48,181,10.497237569060774,25.0
18101,other,535.0,2136,747.6,334,5156,41.427463149728474,160.17964071856287
18102,other,349.0,867,303.45,599,6247,13.878661757643668,58.263772954924875
18103,other,926.0,5350,1872.5,1041,26742,20.00598309774886,88.95292987512008
18104,other,1667.0,6711,2348.85,1222,22503,29.822690307958936,136.41571194762685
18106,other,804.0,5145,1800.75,640,17240,29.84338747099768,125.62500000000001
18109,other,521.0,2602,910.7,743,15458,16.832707982921466,70.12113055181696
18195,other,83.0,3469,1214.15,50,4766,72.78640369282418,166.0
18201,other,429.0,1623,568.05,659,10242,15.846514352665494,65.09863429438543
18202,other,243.0,2190,766.5,440,15466,14.160093107461527,55.22727272727273
18210,other,26.0,33,11.55,75,267,12.359550561797752,34.66666666666667
18211,other,6.0,50,17.5,28,251,19.9203187250996,21.428571428571427
18214,other,9.0,86,30.1,22,182,47.25274725274725,40.909090909090914
22042,other,1403.0,11067,3873.45,848,30316,36.50547565641905,165.44811320754718
22043,other,987.0,3259,1140.65,491,6764,48.18154937906564,201.0183299389002
22044,other,445.0,1113,389.55,470,4877,22.82140660241952,94.68085106382979
22046,other,1385.0,3643,1275.05,804,9279,39.26069619571074,172.2636815920398
22060,other,554.0,1897,663.95,176,2517,75.36750099324593,314.7727272727273
22066,other,1415.0,1888,660.8,545,3115,60.609951845906906,259.6330275229358
22079,other,1032.0,3590,1256.5,867,13295,27.002632568634827,119.03114186851211
22101,other,3002.0,5586,1955.1,1302,11341,49.25491579225818,230.568356374808
22102,other,5720.0,55121,19292.35,2011,92830,59.378433696003455,284.43560417702633
22124,other,970.0,2383,834.05,401,4182,56.98230511716882,241.89526184538656
22125,other,32.0,77,26.95,64,402,19.154228855721392,50.0
22134,other,338.0,1088,380.8,128,1639,66.38194020744356,264.0625
22150,other,1352.0,6112,2139.2,1029,21192,28.841072102680254,131.3896987366375
22151,other,545.0,2666,933.1,511,10431,25.558431598120983,106.6536203522505
22152,other,562.0,1284,449.4,389,3658,35.10114816839803,144.47300771208228
22153,other,648.0,2021,707.35,474,6006,33.649683649683645,136.70886075949366
22172,other,78.0,185,64.75,89,598,30.93645484949833,87.64044943820225
22180,other,1561.0,4778,1672.3,927,12856,37.16552582451774,168.39266450916938
22181,other,481.0,573,200.55,191,864,66.31944444444444,251.83246073298432
22182,other,4915.0,22692,7942.2,1813,39582,57.32908897983931,271.0976282404854
22191,other,934.0,2150,752.5,1091,11565,18.590575010808475,85.6095325389551
22192,other,2065.0,5938,2078.3,1602,21662,27.41205798171914,128.90137328339574
22193,other,930.0,1331,465.85,908,5975,22.276150627615063,102.4229074889868
22201,other,3309.0,13708,4797.8,1349,26273,52.17523693525673,245.29280948851002
22202,other,2660.0,15989,5596.15,1183,33236,48.10747382356481,224.85207100591714
22203,other,1936.0,12263,4292.05,849,24419,50.219091690896434,228.0329799764429
22204,other,1092.0,2096,733.6,696,5943,35.268382971563184,156.89655172413794
22205,other,511.0,2148,751.8,313,5479,39.204234349333824,163.258785942492
22206,other,600.0,2802,980.7,365,7067,39.64907315692656,164.3835616438356
22207,other,1426.0,2955,1034.25,700,6401,46.16466177159818,203.7142857142857
17881,other,0.0,0,0.0,14,35,0.0,0.0
17886,other,0.0,0,0.0,9,146,0.0,0.0
17889,other,8.0,19,6.65,41,188,10.106382978723403,19.51219512195122
17901,other,602.0,2847,996.45,616,12352,23.04889896373057,97.72727272727273
17921,other,12.0,54,18.9,92,1035,5.217391304347826,13.043478260869565
17922,other,16.0,76,26.6,56,493,15.415821501014198,28.57142857142857
17925,other,0.0,0,0.0,5,12,0.0,0.0
17929,other,3.0,156,54.6,31,1564,9.974424552429667,9.67741935483871
17930,other,0.0,0,0.0,5,50,0.0,0.0
17931,other,79.0,314,109.9,128,1603,19.588271990018715,61.71875
17933,other,0.0,0,0.0,14,124,0.0,0.0
17934,other,0.0,0,0.0,4,20,0.0,0.0
17935,other,0.0,0,0.0,12,72,0.0,0.0
17936,other,0.0,0,0.0,5,172,0.0,0.0
